Keyword,Score
companies,0.004320905276630937
growth,0.006602862545291882
consumer-goods companies,0.006711127924246116
tsr,0.009890816389286794
brands,0.011979047825085775
consumer packaged goods,0.01257169567262097
deals,0.013784081251505381
percent tsr,0.013993367773402685
consumer,0.01539676117382379
challenger brands,0.015984540610163092
median tsr,0.01686658449813229
percent,0.017398275291695364
consumer-goods,0.02125873531166492
programmatic,0.02285236771292975
packaged goods practice,0.02345444725131522
consumer packaged,0.023548065000128095
acquirers,0.02554368345546844
years,0.027239764089923308
deal,0.028821260798602158
wave of consumer,0.03319077952484377
packaged goods,0.03486384558283721
searching for growth,0.03616958085483589
research,0.03846448079685762
searching,0.04162778006758261
article title exhibit,0.04239107831298847
exhibit,0.042769990019339774
portfolio,0.04379554870473461
wave,0.04562930687589748
year article title,0.047260254780311595
large,0.04912634085978771
challenger,0.04929525735727954
getty images,0.050034296577963606
distribution,0.05093404730529894
programmatic buyers,0.05094084255602741
programmatic approach,0.052699651367580765
past,0.05283571509399436
organic growth,0.05393900020262937
article,0.05422045662190306
large deals,0.05434129245325656
growth constellation brands,0.05434806270352783
year,0.054479528179846616
buyers,0.05486811234900395
growth article,0.055705510971714854
approach,0.05643270258633503
median,0.05912221901681141
successful acquirers,0.06074399322439667
growth article type,0.0609091927243207
goods,0.06441787872334247
markets,0.06515250365862359
found,0.06562152521259096
growth rate,0.06611890223743218
categories,0.06623527766270414
large deal programmatic,0.069066502042254
target companies,0.0698633911551832
year article,0.07081796293091867
acquirer,0.07152231367531162
percent annual tsr,0.07168070048244451
brand,0.07187428695051466
target,0.07369591730241605
packaged,0.07471152743102653
cost,0.07528408177946062
buy,0.07556443703869561
greg kelly,0.07624655171788923
consumer products companies,0.07690990699070567
successful,0.07808920415019933
acquisitions,0.0781372424360661
synergies,0.08000169677993582
constellation brands,0.0867497117190419
title exhibit,0.08691670405991335
model,0.09043917692524188
market,0.09121350512207302
company,0.09123335908146325
deal programmatic selective,0.09265764920901728
adjacent,0.09518321629072861
success,0.0952685594991366
mckinsey.com,0.09566213918278918
core,0.09602926288974398
primarily,0.09843132706973627
scale,0.10110372349590185
past five years,0.10130672995277026
industry,0.10255169568874496
high growth,0.10274537983616003
cost synergies,0.104670227977595
gdp growth,0.10626247749360988
sectors,0.10775935115907653
small consumer-goods brands,0.10794961378208655
outperformed median tsr,0.10942876803246164
high growth rates,0.11288410787172407
returns,0.11332349682022838
amaury saint olive,0.11488199332285969
annual growth,0.11529077095160145
article title,0.11556447451896308
consumer-goods brands,0.11594817365959909
find,0.11765220846566316
goods companies,0.12002434894750613
total,0.12031815010126795
multiples,0.12108056038786827
deal programmatic,0.12192474311096242
access,0.12486127305907155
acquired,0.12754574759850834
small,0.12768677930171216
high,0.12908214088981848
mckinsey,0.12939285292475
recent,0.12950524685639953
assets,0.1295351424287343
capabilities,0.1296255681008894
difficult of late,0.13274274081576817
annual growth rate,0.13425578076302014
real gdp growth,0.13494778836739652
us-focused consumer-goods companies,0.13616949146993942
consumer-goods companies outpaced,0.13662284777593112
selective,0.13794771054514446
programmatic acquirers,0.139710325648
companies winning,0.13983789701472674
companies prefer acquirers,0.1399630518030321
public consumer-goods companies,0.14023814929997475
consumer-goods companies headquartered,0.14065771027807814
challenge consumer-goods companies,0.14310052280563357
expanding,0.14314613641158136
kelly,0.1438200843227383
greg,0.1438200843227383
companies outperformed median,0.1454181751770495
portfolios,0.14598516234911535
core categories,0.14649367966369395
udo kopka,0.1469514430004957
jessica moulton,0.14785421950995106
consumer-goods acquirers,0.14842244329882906
executing,0.1488620845409822
successful companies,0.14930002803972123
south korea,0.15290879452653008
annual tsr,0.15383344202109725
consumers,0.15396761173823792
tsr performance,0.1569489659742498
growth constellation,0.15717057597630282
nolen foushee,0.15773934010687676
kandarp shah,0.15820420995666945
amaury saint,0.15820420995666945
saint olive,0.15820420995666945
susan nolen foushee,0.16051420702908573
incumbents,0.16203196012611176
companies primarily,0.16326832127138832
growth challenge consumer-goods,0.16397763845408495
title,0.16488013545555016
manufacturing,0.165289853359281
consumer research,0.16568433537855332
big,0.16602414145940825
honest tea brand,0.16644609062779273
andy west,0.16650828241995794
deal markets,0.16902848696955916
snapping,0.1692484933345579
based,0.16956121151746928
practices,0.17000870148194455
emerging,0.1707844666111443
portfolio-expansion deals,0.17087895629433805
studied,0.17238875783097246
strong,0.1732285582890869
organic,0.17578139929594952
tsr compound,0.1768066760296076
large deals based,0.17768122162776728
lift challenger brands,0.17792668006492973
acquired companies,0.1786283111238422
sector,0.1795989185984609
article type,0.1846800465529543
unreal brands,0.1865487255044716
number,0.18681985862419573
selective buyers,0.1872677439027043
big companies,0.18739801598136324
tea brand,0.19230990748800075
practice deal,0.1928840397959572
gen zers,0.19305855522540247
products companies,0.19483657900940404
true programmatic acquirer,0.1978354623349938
model for consumer,0.20001532229825722
growth by adding,0.2001629649979846
worst tsr,0.20221040360425854
one-year tsr,0.20248121568987756
tsr grew,0.2031459793502873
global,0.20349892263803557
wine,0.20838838018312167
challenger brands aren,0.2085300014630422
rate,0.20890425018335565
niall murphy,0.2117310839342934
susan nolen,0.2121399962182863
valued challenger brands,0.2129920370763239
america,0.21366980087730456
snapping up challengers,0.21405568884509127
companies identify,0.21457814011424955
getty,0.21756873997714016
thirty percent,0.21787197130279704
shareholder returns,0.2180207052081375
images,0.219011952798077
buy faster-growing challengers,0.21980245957392508
buyout,0.22076274512772498
adjacent deals,0.22108742742398027
est e lauder,0.221707471086495
adjacent sectors,0.22223697473112317
firms,0.22249816034276312
strong growth,0.22400323837681085
compound annual growth,0.22433390939729395
small brands,0.22481163288173264
kandarp shah october,0.226056102167326
accelerate organic growth,0.22738109948750984
valuations,0.22930579801671885
shows,0.23043201098968358
shareholder,0.23262476848787023
programmatic selective,0.2332675019459883
faster-growing challengers,0.2334214369555962
companies outperformed,0.23370476671834514
largest companies,0.23385585126429814
differentiates programmatic acquirers,0.23427049260057348
deals per year,0.23494064081411348
asia,0.23596937667914597
acquirer s core,0.23645773066425507
annual,0.23648338862986937
approaches,0.23704134239103847
april,0.23715945374908218
produced,0.23738149979318818
moulton,0.2382983794338922
kopka,0.2382983794338922
udo,0.2382983794338922
national companies,0.23844549894701855
part,0.23902030635023291
momentum,0.2392245677837432
jessica,0.23942822789024087
conducted large deals,0.2395232504807789
japan,0.240264193548214
leading companies,0.24033669574887756
focused,0.24046930720128148
performance,0.24062306866375624
total shareholder,0.24121559082890917
korea,0.24140433523930177
involved,0.24192939589262305
europe,0.24253526221408195
south,0.24253526221408195
australia,0.24253526221408195
made,0.24288095666203416
october,0.24299591616061433
adjacencies,0.24309552803137527
july,0.2435885014942516
generate,0.24405708225610462
nolen,0.24429687456256916
emerging brands,0.2444004904733757
kandarp,0.24457078012950081
saint,0.24457078012950081
foushee,0.24541906615571396
amaury,0.24569302097789616
olive,0.24569302097789616
shah,0.24569302097789616
murphy,0.24569302097789616
market cap,0.24595370840847683
investment,0.24726535663169408
adding,0.2474676327819462
identify,0.24780001380178565
trade,0.24792597509247533
total shareholder returns,0.24807897994944034
cagr,0.24814572453533773
dec,0.2485874571918064
strong brand,0.24876819273903938
colleagues,0.24877535008248863
harder,0.24887695334539864
data,0.24896394850356604
marketing,0.24927635494203018
support,0.24927635494203018
andy,0.24935016901838553
primarily involved,0.2500718125581705
period,0.2501309748725182
lauder,0.2501817164769017
office,0.25037554286465274
west,0.2504728354145152
strategic,0.25147932529196415
integration,0.25245728825416475
partner,0.25250673045068894
small deals,0.2537694078455893
target companies prefer,0.2544941918205852
practice,0.2550130522229168
adjacent acquirers,0.2566472169849683
constellation,0.25712933059143994
targets,0.25793571055845615
deal markets growing,0.2587705607176255
companies outpaced,0.25902650515715564
companies underperformed,0.2595055329356893
costs,0.26349428622811216
lower-performing companies,0.26393857922219327
companies headquartered,0.2647183926010869
excludes companies,0.26541240634489843
big deals,0.2666903931936934
companies prefer,0.26679975345383217
companies similar,0.26703235417680277
consumer products,0.26789703399358256
recent years,0.2684906975132601
generating growth,0.26926160667427446
companies make,0.27016955498063694
search for growth,0.27152266244446716
deals based,0.27392849759957943
dynamic growth,0.27453069519305023
deal programs,0.2745892960480147
portfolio snapping,0.28595848388811457
years studied,0.29098855843746857
tsr compound annual,0.29410438131245603
long-term growth,0.2944456729375649
analysis,0.29615378212383114
goods practice,0.29867363559264937
small consumer-goods,0.29993210267325093
inorganic growth,0.3000642732880403
successful acquirers show,0.3005021119209223
collecting consumer research,0.3021216943401495
niall,0.3027024079422251
made adjacent deals,0.30281756959003614
challengers primarily,0.30362032341522543
group,0.30435140778406555
betting,0.30444416401201513
growth prospects,0.30447570134130053
susan,0.30484514073386404
boost growth,0.3053000216105188
consumer-goods incumbents,0.30587927538543247
sustainable growth,0.3066089173330673
est,0.3069753957254992
growth challenge,0.3071533786768171
growth curve,0.3079121927240149
growth trajectory,0.30808386150697337
fueled growth,0.3089252802779268
stimulate growth,0.30996730200239025
rates,0.31335637527503346
shah october,0.31373175991084984
latin america,0.3156908667668424
north america,0.3156908667668424
challengers betting,0.3160015138295287
adapt,0.31621196100119037
large-deal buyers,0.31938539350006
research found,0.3198068930243859
tsr for consumer-goods,0.3232091761454317
average,0.3263009246488131
hard,0.3265697042874901
percent annual,0.32778176418594374
acquirers show,0.32840134853260433
today,0.3298789449182331
growth rate barely,0.33136299799031377
companies is growth,0.3333591540592085
consumer preferences,0.33352337087588135
asia pacific,0.33357964314271266
deal volumes,0.3346806839542162
largest deals,0.3384079411861863
programs,0.33976425011752226
program,0.33976425011752226
late,0.3406804877994764
brands aren,0.3426539781052336
product,0.34307933125564116
products,0.34307933125564116
difficult,0.34397923985464524
legacy brands,0.3442543630565367
wellness brands,0.34504555340657445
medium-size brands,0.3458883569759094
disruptive brands,0.3478315144474442
underperforming brands,0.3483143236743671
power brand,0.34840473845598724
portfolio primarily,0.3488927914042906
record,0.35046615548465443
adjacent markets,0.35219161710976626
type,0.35533754494597336
shift,0.3599802986101844
cap,0.36147840123435643
price,0.36147840123435643
results,0.36355688967499133
gdp,0.36368844858591
gain,0.36835910172459785
combination,0.3695202681470943
higher,0.370425975350593
expanding the portfolio,0.37108275743997365
capital,0.3715754164224917
companies and deals,0.3722749418680361
buy faster-growing,0.37242018229903034
branded consumer,0.37295288636400914
deal activity,0.37339569810946227
include,0.3737608373705364
headline-grabbing deals,0.37454644285207944
trends,0.37464804610713975
practice deal discipline,0.37477962822991406
programmatic buyers generated,0.3752111015082602
effort,0.3766696998705833
works programmatic,0.38042596269918455
type and year,0.38084872415725424
collecting consumer,0.3820046552474628
including,0.3821111608459741
tsr than sector,0.38323376819683813
goods industry,0.3840041868598435
attractive,0.3851809429605243
deals add,0.38797765697042663
competitors,0.38801342822957385
true programmatic,0.3885407886112877
midsize deals,0.38901767362967204
percent annually,0.38968737956956506
hong kong,0.39067488647269777
fewer,0.39101511827246566
billion,0.39129795622647573
earnings,0.39153375984189587
world,0.3919699202455366
deals drive,0.39258802812796717
programmatic buyers continue,0.3938083131562658
exceeded,0.39397552165949334
growth in consumer,0.39419220501086605
mix,0.3942026660271597
large-deal,0.3946701751213753
isn,0.3946701751213753
kate siegel,0.39530950470752296
retailers,0.3954127319195487
companies that acquirers,0.3958992097877668
craft,0.3961169496595113
acquisition multiples,0.3963107323699934
deal doesn,0.39671246871752824
pper,0.39677118379860654
typical,0.39678570103196603
prolific deal,0.39688184719842423
deal discipline,0.39706433967655314
set,0.3974543372661515
jeff rudnicki,0.39749430379047046
search,0.3977137701630414
deal makers,0.39772079485761314
deal flow,0.39772079485761314
increase deal,0.39772079485761314
appeal,0.3977899669262948
market access,0.3980653612637818
outperformed,0.39855558271603464
fast-growing,0.39870174372743933
largest,0.3987644050498311
larger,0.3988457234405334
recently,0.3989875773184897
decade,0.39940090959314956
compound,0.39974017621736474
bought,0.400300097079088
helped,0.4005417565610684
zers,0.40125076383693103
real gdp,0.40153937775470744
portfolio-expansion,0.40170640576303884
relationships,0.4017665446749513
selection,0.40208931367224476
purchase,0.40224390824660317
annually,0.4029331859423441
greater,0.4029331859423441
infrequent,0.4030236170698704
gen,0.40328439767786783
reached,0.40337596536221715
represented,0.40338275601702517
faster-growing,0.4035171687001994
competence,0.4035171687001994
retail,0.4039001511177389
essential,0.40403898528414334
conducted,0.40403898528414334
challenging,0.40413635785695284
fundamentals,0.4045033723704862
beauty,0.4045033723704862
sample,0.40465244394320765
strategy,0.4047259577768502
innovation,0.4047988046628676
national,0.40508372862968756
skills,0.4053700103299963
entering,0.4053860805149332
meaningful,0.40562453618681293
calculated,0.4057540988754068
lift,0.405843310425927
muscle,0.4059534263463566
built,0.4062516766408736
natural,0.40631166563205634
broader,0.4066619819968612
business,0.4071050654325627
focus,0.40752319047414215
leading,0.4076740449519504
ultimately,0.40772364395799293
dynamic,0.4077729068416265
full,0.4079666755659975
true,0.40815537233304283
ten,0.4085184485447689
senior,0.409504679788396
growing,0.41019957422922315
spirits,0.41047103882030883
discontinue,0.4105700327871458
years confirms,0.4136422103960837
programmatic approach delivered,0.4138321431261022
subsequent years,0.41428467272570413
worst tsr performance,0.4145578073499593
tsr performance versus,0.41455780734995934
blue buffalo,0.4192224423493026
general mills,0.4215277711275465
green giant,0.4215277711275465
tsr of negative,0.42174894811110597
gain access,0.42581939470385693
califia farms,0.42663882712183604
kite hill,0.42663882712183604
impossible foods,0.42663882712183604
americas,0.4273396017546091
found success,0.42873486073309713
challengers primarily involved,0.433092300939634
acquisitions succeed.,0.43397402870235047
core competence,0.43456804151141953
lead to tsr,0.435786467758974
slightly more tsr,0.43605941887638117
differentiates programmatic,0.4437887634358127
united states,0.446640654702166
nestl usa,0.44907759612782816
good,0.45092515106339726
emerging markets,0.4525530723255037
companies with market,0.45354891920329304
us-focused consumer-goods,0.4540103688685051
acquirers tend,0.45516361495208935
portfolio momentum,0.4583831474619553
acquirers managed,0.45900656196164114
honest tea,0.45930936572965353
leading companies identify,0.4623884777249056
divided acquirers,0.4626720462081444
companies across australia,0.4629605634734111
prefer acquirers,0.46396038888931973
public consumer-goods,0.4657224848564628
embed high growth,0.4662397528556525
lift challenger,0.4708010838883053
share of companies,0.4710349374867906
acquirers walk,0.47320390740612844
challenge consumer-goods,0.4739066834177525
companies have distribution,0.4751750303600759
emerging asia,0.4757952599706137
successful acquirers tend,0.48085786994637064
number of companies,0.4808585318944862
companies have found,0.48099778103375207
companies to buy,0.4819691376321546
buy into companies,0.48648002345108604
millennials and gen,0.4890862409341358
companies and sectors,0.48952098106354397
outperformed median,0.49228978559759085
rocky lipsky,0.4925403241547313
stefan rickert,0.4925403241547313
rodrigo slelatt,0.4925403241547313
anish koshy,0.49518916935772206
kristi weaver,0.49518916935772206
developing markets,0.495274626273233
tim makalinao,0.4995139114454491
leslie gevirtz,0.5011498295081315
jan henrich,0.5021956268782508
services copyright,0.502747980854914
enthusiast magazine,0.5038392488422131
percent a year,0.5043431507497699
editorial services,0.5054515499080837
editorial services copyright,0.5063370716815968
find success,0.5066065283978066
portfolio primarily involved,0.5069618945797142
successful acquirers walk,0.5111582477974237
ferrero group,0.5125387296141565
thirty,0.5141188570209322
involved acquisition,0.5157636206162323
winning,0.5162313280840019
companies are encountering,0.5219106061699833
selective buyers produced,0.5230498611951412
mckinsey quarterly,0.5252290032459102
acquired nestl usa,0.5265668591218099
portfolio mix,0.5273855055307937
companies were acquired,0.5277805697927268
hong,0.5300232750499878
kong,0.5300232750499878
pacific,0.5300232750499878
good reason,0.5302154398341221
assets or companies,0.5312019990037276
companies in emerging,0.5314050701185395
adjacent acquirers managed,0.5314232916078017
quarterly,0.5322716704408819
rudnicki,0.5322716704408819
siegel,0.5322716704408819
kate,0.5322716704408819
research effort,0.5330879625498849
jeff,0.534376696874969
acquired company,0.5363173350991066
challengers typically,0.5363432301296798
growth as general,0.5365558059229258
large retailers,0.5376412699451135
companies are slower,0.5378837657339836
legitimate challengers,0.5386241177019626
trusted model,0.5391353105493785
companies that focused,0.539594195502801
sector averages,0.5423048654424867
buyers produced,0.5424153888642308
buffalo,0.5424486490112774
massive portfolios,0.5426665958011009
mom,0.5432292564611619
blue,0.5445470652158082
giant,0.5445470652158082
mills,0.5445470652158082
green,0.5445470652158082
general,0.5445470652158082
types of companies,0.5446455657950114
acquisition of brands,0.5447212981772995
caulipower,0.5447423223480917
bel,0.5453270933699188
hill,0.546856235647891
kite,0.546856235647891
unreal,0.546856235647891
foods,0.546856235647891
impossible,0.546856235647891
meat,0.546856235647891
farms,0.546856235647891
califia,0.546856235647891
global editorial,0.5473757050770188
valued challenger,0.5482436858142615
strong growth prospects,0.5488190014347629
acquired nestl,0.5504318249118314
states,0.554603635328266
companies sometimes made,0.5557977036864891
conducted large,0.5558904422595751
soup,0.5561658664084839
snyder,0.5561658664084839
nestl,0.5566918633016265
ferrero,0.5566918633016265
united,0.5566918633016265
usa,0.5566918633016265
strategy large,0.5573623987326819
companies that chose,0.5573915901941864
companies that conducted,0.5579269667253934
markets averaged,0.5579947158616789
global editorial services,0.5589521320205645
companies have pushed,0.5598115811896969
companies are facing,0.5598170358943506
companies are increasingly,0.5601615018877135
share,0.5602394000784189
categories based,0.561011881572895
honest,0.5610208033151476
tea,0.5610208033151476
spirits portfolio,0.5613682213876702
latin,0.5614809378553328
north,0.5614809378553328
companies that remained,0.5616971979965901
buyers made,0.5620443947875641
companies are making,0.5621120290723446
flexing,0.563427539717494
primarily involved acquisition,0.5642889447200143
return,0.5666174841011419
betting on adjacencies,0.5685862623146837
wine enthusiast,0.568638850545558
small deals add,0.5718346638295452
fast-growing new companies,0.5738561800662546
slelatt,0.574457440991352
koshy,0.574457440991352
stefan,0.574457440991352
rodrigo,0.574457440991352
lipsky,0.574457440991352
rickert,0.574457440991352
rocky,0.574457440991352
weaver,0.574457440991352
february,0.5757107629794667
kristi,0.5765236607202475
anish,0.5765236607202475
henrich,0.577163082623581
makalinao,0.577163082623581
tim,0.577163082623581
copyright,0.577374776595105
cfo,0.5774600419974666
leslie,0.5777923305433046
gevirtz,0.5777923305433046
magazine,0.5777923305433046
stamford,0.5785794934404827
dallas,0.5787969677283693
jersey,0.5790123877038106
jan,0.5792257877808962
services,0.5794372015533121
editorial,0.5794372015533121
enthusiast,0.5798542006073968
wine enthusiast magazine,0.5815711403756756
critical for growth,0.5861117327757278
tasks for companies,0.588848540585544
companies must raise,0.5956949341212926
growth is hard,0.595809227095751
companies identify organizations,0.5969320980688858
markets growing,0.5978458727796458
distribution gains,0.6006156563283259
expanding the brand,0.6026342252208814
beverage industry,0.6041185824565573
multiple,0.6054028019393414
beverage,0.6120566609294811
beverages,0.6120566609294811
shift the growth,0.6124156749441761
past decade,0.6125063100202155
one-off big deals,0.6160352057193009
ferrero group acquired,0.6171910707420134
group acquired nestl,0.6171910707420134
reduce costs,0.6200473872201572
ten acquisitions,0.6208665448210507
levels of growth,0.621282144201421
integration approach,0.6251306847608658
brands into global,0.6265757964376351
past four years,0.6277342920311336
past eight years,0.6277342920311336
trouble generating growth,0.627937006401749
strong legacy brands,0.6284294563797886
integration practices,0.6294060123186472
portfolio expanders,0.632945451129008
group acquired,0.6344870982086301
accelerator of growth,0.6364759988552888
portfolio expansions,0.6383844231438656
pixhook,0.6387664501326582
create,0.64552508473927
rediscover,0.64552508473927
grow,0.64552508473927
trusted,0.64552508473927
succeed.,0.64552508473927
portfolio continually,0.6472851271583571
incumbent,0.648127840504447
generate sustainable growth,0.6481803493683491
resurgence of growth,0.6481862372203656
deals and found,0.6483457172133247
growth and customer,0.6488349750713868
operating model,0.6504308963358114
averages,0.6526018492976262
acquirer s market,0.6550165828955422
branded consumer products,0.6550234004721448
compound annual,0.6552452500238831
growth two times,0.6560745976558505
brands with mass,0.6600355071043985
brands to mighty,0.6601044189351292
address the growth,0.6660966689811315
analysis based,0.6714848687219922
developed markets,0.6736790072864921
brands with strong,0.6739487326744307
cagr calculated,0.6743255322591601
accelerate organic,0.6759025565183832
research identified,0.6760669388597661
steepen its growth,0.6771584507538203
international markets,0.6783444197703176
growth will slow,0.6788388792364132
integral to growth,0.6794760708983729
research suggests,0.6822318503788782
model includes,0.6824578514837586
broaden market,0.6849854712989717
research encompasses,0.6868357347948465
valuation,0.6879173940501565
integrate acquisitions,0.6905541313167489
show,0.6912960329690507
competence into adjacent,0.6945097144333658
purchase price,0.6950570702543488
access new consumers,0.6957549718900341
venture,0.6995831801806197
ventures,0.6995831801806197
price represented,0.6997790916504225
distribution system,0.700884708825148
records,0.7009323109693089
adding new brands,0.70114204678265
adding several brands,0.70114204678265
national distribution,0.7025654751779102
long-running research,0.7028240790036042
distribution skills,0.7034112506860514
broader distribution,0.7072386600993439
target selection,0.7089716074635225
joint research,0.7092492287076604
types,0.7106750898919467
full distribution,0.7111212518425533
financial buyers,0.7118071006727976
made adjacent,0.7127024863003576
practices in consumer-goods,0.7141318280493233
expensive acquisitions,0.714260137439669
brands to discontinue,0.7142769772639129
grow and create,0.7143914237421398
shifts,0.7199605972203688
briefly,0.7203804080585915
prices,0.7229568024687129
caps,0.7229568024687129
privileged,0.7233439009901462
acquisition of snyder,0.7241156521444543
deals in recent,0.7249996833050733
elements,0.7262664225757437
developing,0.7262664225757437
reduce,0.7262664225757437
operating,0.7262664225757437
mass,0.7262664225757437
consistent,0.7262664225757437
result,0.7271137793499827
acquisition game,0.7283876253668157
acquisitions of challenger,0.7288139775786594
consumers or product,0.7320565787892027
gains,0.7367182034491957
returns for programmatic,0.7370543636961465
shown in exhibit,0.7439931872241636
includes,0.7475216747410728
trend,0.7492960922142795
brands have exploded,0.7507570271258382
consumer-goods incumbents pursuing,0.751324594758238
brand and innovative,0.7532075840441239
efforts,0.7533393997411666
brands often benefit,0.7549758164752339
adjacencies primarily,0.7565674297295514
percent of total,0.7580015673699524
buyers generated,0.7611289764234744
headwinds,0.7621422158285308
encountering,0.7647881560924801
stiffest,0.7647881560924801
accelerate,0.7647881560924801
mighty,0.7647881560924801
supplement,0.7647881560924801
reasons,0.7684141101723584
reason,0.7684141101723584
stamford office,0.7686170153838583
growing categories,0.7690189267920885
dallas office,0.7691281251293594
bought blue buffalo,0.7694709379432185
jersey office,0.7696346981342919
bought blue,0.7729380073189576
identify disruptive brands,0.7843311545453998
hard to find,0.7851563406253135
averaged,0.7852988411330871
real-organic,0.7852988411330871
rose,0.7852988411330871
consultant and kandarp,0.7853631433321869
real,0.7877589211397189
barely,0.7877589211397189
companies make infrequent,0.7893540286477183
acquirers that primarily,0.7893813715516019
behaviors,0.7905441554712264
behavior,0.7905441554712264
volume,0.790947417089308
volumes,0.790947417089308
buyout firms,0.792351561885198
buyers continue,0.7924533821293265
levels,0.7947657548000794
level,0.7947657548000794
high valuations,0.7985263770785077
industry performance,0.7991224605878622
targets shifted,0.8022045837288944
smaller targets,0.8022045837288944
generating,0.8032135783384108
trouble,0.8032135783384108
massive,0.8032135783384108
behemoths,0.8032135783384108
work,0.8039602320363329
works,0.8039602320363329
feature,0.805123100368747
features,0.805123100368747
customer,0.8058663718846882
customers,0.8058663718846882
access to bel,0.8061808546650291
studied recent,0.8067009653050924
chosen practices,0.8077992900539231
larger number,0.8085596560239671
moves,0.8087030026507072
move,0.8087030026507072
system,0.8090279411773809
systems,0.8090279411773809
teams,0.8091565049151105
team,0.8091565049151105
times,0.8097419901353116
time,0.8097419901353116
multiples in consumer-goods,0.8111692004113144
level of deal,0.8113319410185296
resources,0.8116361580998203
resource,0.8116361580998203
preferences,0.8122061453721753
rapidly,0.8122061453721753
digitally,0.8122061453721753
nimbler,0.8122061453721753
higher multiples,0.813282154330245
millennials,0.8144307716519203
shifting,0.8144307716519203
savvy,0.8144307716519203
slower,0.8144307716519203
respond,0.8144307716519203
rivals,0.8144307716519203
remain,0.8201896985470742
remains,0.8201896985470742
barriers,0.820863042488388
shelf,0.8230074656104441
outsource,0.8230074656104441
entry,0.8230074656104441
newcomers,0.8230074656104441
supply-chain,0.8230074656104441
easier,0.8230074656104441
find reasons,0.8249110462373018
local,0.8256246232112976
record high,0.826114514728777
distribution channels,0.829426998985367
proving,0.8298186006500592
authentic,0.8298186006500592
evoke,0.8298186006500592
labels,0.8298186006500592
premium,0.8298186006500592
envy,0.8298186006500592
worthy,0.8298186006500592
accompanying,0.8298186006500592
capturing cost,0.8310617316160508
long-established distribution,0.83185894313035
approach delivered,0.8327606288215491
bang approach,0.8334505348236899
private-equity sector,0.8340071709786302
longtime,0.8353856933803768
accelerator,0.8353856933803768
repositioned distribution,0.8356291735877709
agile approach,0.8373981359767617
longer-term,0.8380613256814736
competition for deals,0.8382705041312954
pushed,0.8400399896864335
financial,0.8420637345026413
earlier,0.8420637345026413
accounted,0.8420637345026413
symptomatic,0.8440025976710851
competition,0.8440025976710851
greatly,0.8440025976710851
increased,0.8440025976710851
private-equity,0.8440025976710851
roughly,0.845523029298383
deals have disappointed,0.846444767835799
deals always met,0.8464469871755494
trillion,0.8466437981254451
fundraising,0.8474271199268041
soared,0.8474271199268041
dry,0.8485504459582789
powder,0.8504238218567657
perceived,0.8530740606097034
lack,0.8530740606097034
jumping on deals,0.8534921623252509
century,0.8557677291138895
leaped into deals,0.8560565068161459
line,0.8575668151017303
fell,0.8575668151017303
activity,0.8575668151017303
expectations,0.8577150007513916
headline-grabbing,0.8594895448157602
disappointed,0.8594895448157602
met,0.8594937853867993
contribute,0.8612497336187211
long-term,0.8612497336187211
ceased,0.8612497336187211
capturing,0.8612497336187211
sputtering,0.8626122966601862
slid,0.8626122966601862
unsystematic,0.8628584972029383
smaller,0.8628584972029383
shifted,0.8628584972029383
purchased,0.8628584972029383
us-focused,0.8639963781797402
deals saw significant,0.865252031883454
outpaced,0.8657089306413822
programmatically,0.8669520171507488
underperformed,0.8669800557887084
resurgence,0.8681641733857763
hunt,0.8681641733857763
vital,0.8681641733857763
activities,0.8686453497438603
answer,0.8686453497438603
figuring,0.8686453497438603
hoc,0.8686453497438603
short,0.8686453497438603
question,0.8696309792040523
illuminates,0.8703081497426077
tasks,0.8703081497426077
improve,0.8703081497426077
review,0.8703081497426077
informs,0.8703081497426077
collectively,0.8706137002676744
perennial,0.8712831511061291
information,0.8712831511061291
integrate,0.8712831511061291
compared,0.8722672960531171
sidelines,0.8730548049343387
sporadically,0.8730548049343387
jumping,0.8730548049343387
insights,0.8738909027606789
explore,0.8738909027606789
identified,0.8738909027606789
inorganic,0.8738909027606789
platform,0.8738909027606789
contrast,0.8745153748989776
negotiation,0.8745153748989776
retreating,0.8746698399085275
invest,0.8746698399085275
tend,0.8746698399085275
generated,0.8751944694373616
penchant,0.8754099738111218
one-off,0.8754099738111218
ultimately expanding,0.8758647086198964
follow,0.8761144648014233
carefully,0.8761144648014233
dedicated,0.8761144648014233
chosen,0.8761144648014233
sequence,0.8761144648014233
disciplined,0.8761144648014233
addition,0.877427464611078
analyzed,0.877427464611078
lessons,0.877427464611078
overpriced,0.877427464611078
fundamentally,0.8776264899207257
quest,0.8780407348472552
leaped,0.8780407348472552
suggests,0.8786279587326159
point,0.8786279587326159
mantra,0.8786279587326159
threefold,0.8786279587326159
lower-performing,0.8786976588210876
pressure,0.8786976588210876
million,0.8790505169924483
expand,0.8791909611067071
needle,0.8792028956373877
public,0.8792028956373877
cost cutting,0.8795896082108379
managed,0.8797313926254468
chose,0.8797313926254468
reflecting,0.8802507505246218
exceeding,0.8806110739814677
headquartered,0.8807503964436618
dataset,0.8812315717881247
overview,0.8812315717881247
